source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Media Studio,President Trump has returned home from his historic trip to Asia. https://t.co/MZR4MckXhs,11-15-2017 16:22:03,,,false,930833285013311488
Twitter for iPhone,RT @Scavino45: 20295 miles later #POTUSinAsia has successfully concluded as @POTUS @realDonaldTrump lands on the South Lawn of @WhiteHouse…,11-15-2017 03:42:19,,,true,930642091180511232
WH Digital,President Trump has arrived back at the White House. Welcome home Mr. President 🇺🇸,11-15-2017 02:41:57,,,false,930626898069204994
WH Digital,President Trump’s trip to the Philippines the last stop of #POTUSinAsia: https://t.co/Zlr4H2BsRI https://t.co/3AoiFZogWf,11-15-2017 01:26:02,,,false,930607794650275840
WH Digital,#POTUSinAsia in photos: https://t.co/6upHZjK2L4 https://t.co/YwTNt3DHkp,11-15-2017 00:31:03,,,false,930593956349530113
WH Digital,Read what the West Wing Reads: https://t.co/o2EEn1CcWz https://t.co/T30nCbVVjK,11-15-2017 00:03:03,,,false,930586909780430848
WH Digital,President Trump’s state visit to Vietnam reaffirmed his commitment to strengthening the United States-Vietnam Compr… https://t.co/nlRpKI3m9b,11-14-2017 22:32:02,,,false,930564005042716672
Twitter for iPhone,RT @realDonaldTrump: THANK YOU ASIA! #USA🇺🇸 https://t.co/FziKSbrzcu,11-14-2017 17:41:39,,,true,930490929462611968
Twitter for iPhone,RT @FLOTUS: Thank you #Japan! 🇯🇵 🇺🇸 https://t.co/EGpGetDCed,11-14-2017 17:25:50,,,true,930486948447358976
WH Digital,Building a Stronger America: https://t.co/X3uDCoa0HR,11-14-2017 17:24:01,,,false,930486489045241857
WH Digital,What They Are Saying: Support for President Trump's nominee for @HHSGov  Secretary Alex Azar: https://t.co/RG4kkDtjVs,11-14-2017 14:03:01,,,false,930435905919373314
WH Digital,President Trump has left the Philippines and is on the way back to the United States. #POTUSinAsia,11-14-2017 12:48:02,,,false,930417036307697665
Twitter for iPhone,RT @realDonaldTrump: I will be making a major statement from the @WhiteHouse upon my return to D.C. Time and date to be set.,11-14-2017 09:40:02,,,true,930369723115692032
Twitter for iPhone,RT @Scavino45: .@POTUS @realDonaldTrump at #ASEAN50 in the Philippines. #POTUSinAsia https://t.co/G7PZq8ltqc,11-14-2017 09:38:06,,,true,930369239906742272
Twitter for iPhone,RT @realDonaldTrump: THANK YOU to the amazing staff and their families of the United States Embassy in the Philippines. Keep up the GREAT W…,11-14-2017 09:37:34,,,true,930369104095084545
Twitter for iPhone,RT @realDonaldTrump: Excited to be heading home to see the House pass a GREAT Tax Bill with the middle class getting big TAX CUTS!#MakeAm…,11-14-2017 09:37:28,,,true,930369077134143488
WH Digital,President Trump and the First Lady's trip to Asia in photos: https://t.co/2EdlNGZPYw #POTUSinAsia https://t.co/mPXqAXAgfl,11-14-2017 01:04:02,,,false,930239870546694144
WH Digital,Catch up on today's West Wing Reads: https://t.co/EXDeDW1AHS https://t.co/Qx46muHBkv,11-13-2017 23:58:02,,,false,930223259869679616
WH Digital,Keep up with #POTUSinAsia in photos: https://t.co/6upHZjK2L4 https://t.co/GDgGPT0IfP,11-13-2017 20:56:02,,,false,930177459831656448
WH Digital,President Trump Continues Historic Trip Abroad: https://t.co/bySsE5VljN,11-13-2017 19:03:01,,,false,930149015622217729
Twitter for iPhone,RT @VP: Congratulations to Alex Azar for being @POTUS' choice to lead @HHSGov. Alex brings decades of health care experience. @POTUS contin…,11-13-2017 17:25:44,,,true,930124534186954752
Twitter for iPhone,RT @realDonaldTrump: I am proud of the Rep. House &amp; Senate for working so hard on cutting taxes {&amp; reform.} We’re getting close! Now how a…,11-13-2017 15:07:14,,,true,930089679625613312
Twitter for iPhone,RT @realDonaldTrump: Happy to announce I am nominating Alex Azar to be the next HHS Secretary. He will be a star for better healthcare and…,11-13-2017 15:00:44,,,true,930088043394060288
Twitter for iPhone,RT @realDonaldTrump: Great day of bilateral meetings at #ASEANSummit on trade which we are turning around to be great deals for our countr…,11-13-2017 13:23:53,,,true,930063669421068288
Media Studio,"...I hope we can rise to the occasion and help our countries and our citizens reach their highest destinies and th… https://t.co/nBoHAjcZ4z,11-12-2017 23:09:01,,,false,929848538212679680
WH Digital,While in Vietnam President Trump participated in the APEC Summit. See more of #POTUSinAsia in photos:… https://t.co/4IZyopw0zx,11-12-2017 20:54:02,,,false,929814568276254720
Media Studio,"All responsible nations must join forces to isolate the brutal regime of North Korea—to deny it and any form—any f… https://t.co/vuO8GaS2nO,11-12-2017 18:40:05,,,false,929780857459507200
WH Digital,"Safety and security are goals that should unite all civilized nations." Watch more: https://t.co/T3HMjTsWL2 https://t.co/Ttp7MFyqMp,11-12-2017 15:44:02,,,false,929736551336218626
WH Digital,Before departing Vietnam President Trump and President Quang held a joint press conference. Watch here:… https://t.co/jOGbCfy4oo,11-12-2017 15:36:02,,,false,929734540188364801
WH Digital,RT @realDonaldTrump: Thank you! https://t.co/TD0rYcWN8C,11-12-2017 15:09:39,,,true,929727899745292288
WH Digital,RT @realDonaldTrump: We had a wonderful visit to Vietnam thank you President Tran Dai Quang! Heading to the #ASEANSummit 50th Anniv Gala i…,11-12-2017 14:17:00,,,true,929714651323125763
WH Digital,President Trump has arrived in the Philippines the last stop of #POTUSinAsia.,11-12-2017 14:08:01,,,false,929712389255254018
Twitter for iPhone,RT @Scavino45: .@POTUS @realDonaldTrump joint press conference w/ Vietnamese President Tran Dai Quang at the Presidential Palace is underwa…,11-12-2017 03:37:49,,,true,929553795209678848
WH Digital,RT @realDonaldTrump: Why would Kim Jong-un insult me by calling me "old" when I would NEVER call him "short and fat?" Oh well I try so ha…,11-12-2017 00:51:54,,,true,929512038858096641
WH Digital,Keep up with #POTUSinAsia in photos: https://t.co/6upHZjK2L4 https://t.co/o0w87DlTpK,11-12-2017 00:37:02,,,false,929508298512052224
WH Digital,The Trump Administration has enforced strict accountability standards for VA personnel. More:… https://t.co/38bOzhLDse,11-11-2017 21:44:02,,,false,929464760399286275
WH Digital,President Trump is taking action to expand opportunities for veterans after they leave military service. More:… https://t.co/157uoFOoFK,11-11-2017 21:42:02,,,false,929464257279877122
WH Digital,President Trump believes that our veterans deserve the best healthcare in the world and is working to bring the De… https://t.co/s8xdKhQq2z,11-11-2017 21:40:02,,,false,929463756278632454
Media Studio,"Together with our allies America’s warriors are prepared to defend our nation using the full range of our unmatch… https://t.co/HRDUkLOWO4,11-11-2017 19:21:05,,,false,929428786688376832
Twitter for iPhone,RT @VP: Speaking at the wreath laying ceremony at Arlington National Cemetery to honor our nation's Veterans. Watch live: https://t.co/FuCq…,11-11-2017 16:35:48,,,true,929387191381479425
Twitter for iPhone,RT @VP: Moving start to Veterans Day. Thanks to @NewDayUSA volunteers who joined @NatlParkService @SecretaryZinke Karen &amp; me to clean the…,11-11-2017 14:28:54,,,true,929355256386981895
WH Digital,Today we honor and pay tribute to America's veterans. Thank you for your service. #VeteransDay https://t.co/Fs2FMgyuF6,11-11-2017 14:13:02,,,false,929351263573209090
Twitter for iPhone,RT @realDonaldTrump: On this wonderful Veterans Day I want to express the incredible gratitude of the entire American Nation to our GREAT…,11-11-2017 12:21:11,,,true,929323116320485376
WH Digital,Earlier today President Trump delivered remarks at #APEC2017 in Vietnam. Read more: https://t.co/8ckXBj2EXr… https://t.co/k7OfUuIDPl,11-10-2017 22:41:02,,,false,929116719477673987
WH Digital,Honoring Those Who Served: https://t.co/adt9As9H80,11-10-2017 21:03:01,,,false,929092050850668544
WH Digital,President Trump has completed the fourth leg of #POTUSinAsia: https://t.co/2EdlNGZPYw https://t.co/kisYaNO6Lv,11-10-2017 19:57:04,,,false,929075453297614849
WH Digital,President Trump is putting our veterans FIRST. Read more: https://t.co/UM6TvTnsVF https://t.co/jhSIVtQ2o0,11-10-2017 17:18:02,,,false,929035434973388800
WH Digital,Watch President Trump's full remarks from #APEC2017 here: https://t.co/zOF3lg9F01 #POTUSinAsia,11-10-2017 15:09:01,,,false,929002964236341248
WH Digital,"From this day forward we will compete on a fair and equal basis. We are not going to let the United States be tak… https://t.co/CoceqfnieD,11-10-2017 14:49:03,,,false,928997939200122880
WH Digital,In Vietnam President Trump delivered remarks at #APEC2017. Read more: https://t.co/OgDvr7ApA8 #POTUSinAsia https://t.co/v7eYLgIPpH,11-10-2017 14:33:02,,,false,928993910516600832
Twitter for iPhone,RT @VP: As the father of a Marine I'm proud today to honor the @USMC on 242 years of defending our freedom and this nation and helping to…,11-10-2017 14:13:36,,,true,928989017458315265
Twitter for iPhone,RT @realDonaldTrump: On behalf of an entire nation Happy 242nd Birthday to the men and women of the United States Marines!#USMC242 #Sempe…,11-10-2017 14:12:51,,,true,928988831864573952
Twitter for iPhone,RT @realDonaldTrump: The United States has been reminded time and again in recent years that economic security is not merely RELATED to nat…,11-10-2017 13:51:29,,,true,928983454229741568
Twitter for iPhone,RT @realDonaldTrump: The United States is prepared to work with each of the leaders in this room today to achieve mutually beneficial comme…,11-10-2017 13:51:27,,,true,928983444855562240
Twitter for iPhone,RT @realDonaldTrump: In more and more places throughout this region citizens of SOVEREIGN and INDEPENDENT nations have taken greater contr…,11-10-2017 13:51:20,,,true,928983415260561409
WH Digital,President Trump has departed China and is on his way to Vietnam the fifth stop of #POTUSinAsia. https://t.co/YTA3xaWnfq,11-10-2017 03:08:02,,,false,928821523594563584
WH Digital,Today's West Wing Reads: https://t.co/KQi7mZndMD https://t.co/1Y4b0TDEgE,11-10-2017 00:02:02,,,false,928774714746658816
WH Digital,.@DeptVetAffairs Sec. Shulkin: "Honoring Veterans Day by making progress for veterans." Read: https://t.co/q82NCXlRk2,11-09-2017 22:36:01,,,false,928753067180331008
WH Digital,Keep up with #POTUSinAsia in photos: https://t.co/6upHZjK2L4 https://t.co/tUNWryT2s6,11-09-2017 21:50:02,,,false,928741497226317824
WH Digital,President Trump Is Putting Our Veterans First: https://t.co/OK3lVMWL33,11-09-2017 20:31:01,,,false,928721609292173313
WH Digital,Strengthening International Resolve: https://t.co/lMmL7D6DPr https://t.co/XyHvyIBGKz,11-09-2017 18:51:03,,,false,928696453605797890
Twitter for iPhone,RT @VP: Excited to talk w/ working families and job creators in Indiana today about @POTUS' pro-GROWTH pro-JOBS tax cuts. Speaking at TKO…,11-09-2017 16:22:15,,,true,928659005362274304
WH Digital,President Trump and the First Lady arrived in China check it out here: https://t.co/2EdlNGZPYw https://t.co/vCm9fUalxr,11-09-2017 15:26:05,,,false,928644871858028544
Twitter for iPhone,RT @realDonaldTrump: In the coming months and years ahead I look forward to building an even STRONGER relationship between the United State…,11-09-2017 14:00:49,,,true,928623412746080256
Twitter for iPhone,RT @VP: Grateful to the faith leaders who joined us last night - thank you for your outpouring of support for your fellow Texans. And thank…,11-09-2017 13:33:48,,,true,928616616715276288
Twitter for iPhone,RT @realDonaldTrump: Looking forward to a full day of meetings with President Xi and our delegations tomorrow. THANK YOU for the beautiful…,11-09-2017 13:32:51,,,true,928616377140826114
WH Digital,Keep up with President Trump and the First Lady's travel through Asia in photos: https://t.co/2EdlNGZPYw… https://t.co/DUxp3VeGrY,11-09-2017 00:32:04,,,false,928419884136062976
WH Digital,A year of accomplishments:☑️ Businesses have created nearly 1.5 million news jobs☑️ The stock market created near… https://t.co/df9Dwr4sgx,11-08-2017 22:18:02,,,false,928386154809917440
WH Digital,President Trump has spent the last year making historic progress and working hard for the American people:… https://t.co/ix1gxzWppX,11-08-2017 22:14:03,,,false,928385151356334081
WH Digital,.@VP: It’s been a year of action. It’s been a year of results. And it’s been a year that will be remembered as the… https://t.co/iubgwiBNc6,11-08-2017 22:10:03,,,false,928384144329134080
WH Digital,Advancing American and Global Prosperity: https://t.co/AYeUf28y7w https://t.co/fTd4EFW4NN,11-08-2017 17:51:02,,,false,928318962940678151
WH Digital,#ICYMI: President Trump's third stop of #POTUSinAsia was the Republic of Korea. More: https://t.co/GR6KBiX45m https://t.co/ECv1G77leV,11-08-2017 17:06:02,,,false,928307637753655298
Twitter for iPhone,RT @realDonaldTrump: NoKo has interpreted America's past restraint as weakness. This would be a fatal miscalculation. Do not underestimate…,11-08-2017 15:20:57,,,true,928281190259359744
Twitter for iPhone,RT @VP: One year ago @POTUS won a historic victory &amp; it's been a year of results.✓ Economy is roaring✓ Gorsuch on the Supreme Court✓ ISI…,11-08-2017 14:06:26,,,true,928262439904403456
WH Digital,President Trump and the First Lady have departed the Republic of Korea and are on their way to China the fourth st… https://t.co/1WAL8dqpC6,11-08-2017 05:16:02,,,false,928128961837662208
WH Digital,#POTUSinAsia in Photos: https://t.co/2EdlNGZPYw https://t.co/kjWSkFXebs,11-08-2017 03:48:02,,,false,928106814960472064
WH Digital,"...and our hearts praying for the day when all Koreans can live in freedom." #POTUSinAsia https://t.co/Yn3T9iEYiL,11-08-2017 02:59:21,,,false,928094561896976384
WH Digital,"North Korea is not the paradise your grandfather envisioned. It is a hell that no person deserves." #POTUSinAsia,11-08-2017 02:55:58,,,false,928093711132749825
WH Digital,"It is our responsibility and our duty to confront this danger together..." #POTUSinAsia https://t.co/xS1XTVslHR,11-08-2017 02:55:34,,,false,928093609903247360
Twitter Web Client,"The world cannot tolerate the menace of a rogue regime that threatens with nuclear devastation. All responsible na… https://t.co/cumZrIEbUI,11-08-2017 02:54:01,,,false,928093221326147584
Twitter Web Client,"We will not allow American cities to be threatened with destruction. We will not be intimidated. And we will not l… https://t.co/JRkDwK6xcE,11-08-2017 02:53:10,,,false,928093004291768320
Twitter Web Client,"Today I hope I speak not only for our countries but for all civilized nations when I say to the North: Do not u… https://t.co/ya7KEdxl1D,11-08-2017 02:50:36,,,false,928092358486515712
Twitter Web Client,"The North Korean regime has pursued its nuclear and ballistic missile programs in defiance of every assurance agr… https://t.co/YKZJbhWLFL,11-08-2017 02:48:40,,,false,928091875646541824
